1,844220,0,0,0,0,0.947255492,0,0,1,1,1,0,0,0,0.947255492,0,0,0,0,6.360886928,0.188132583,0,0.209632288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.28131104,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,21.95336723,0,0,0,0,3,-8.315706185,0,0,0,0,0,0,0,0,2,19.15304947,0,0,0,0,0,0,0,0,0,0,0.782325106,0.834870453,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1744,632,0,10,0,0,0,0,0.018028396,0,0,0,0,0,0,0,0,0,0,1,1.894510984,0,0,3.789021969,0,0,0.947255492,0,0,0,0,0,0,0,0,0,8.104430017,9.72531602,0,0,1.862669377,0,32.65986324,27.61958447,1.95E-04,5.498252749,6.577278972,0,10.40375447,0,0,0,4.94E-07,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,FALSE
2,844220,0,0,0,0,0,0.947255492,0,1,1,1,0,0,0,0,0,0,0,0,6.360886928,0.222383225,0,0.247797077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.940616608,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,21.95336723,0,0,0,0,0,-7.872280109,0,0,0,0,0,0,0,0,2,6.834710121,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4052,1,2481,32,0,0,0,0,0.034416018,0,0,0,0,0,0,0,0,0,0,1,0,0.947255492,0,3.789021969,0,0,0.947255492,0,0,0,0,0,0,0,0,0,0,0,0,0,4.913802188,0.430244472,31.95048252,25.25866885,2.37E-04,5.498252749,7.50406003,0,9.51177156,0,0,0,1.18E-06,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,FALSE
3,844220,0,0,0,0,0.947255492,0,0,1,1,1,0,0,0.947255492,0.947255492,0,0.947255492,0.947255492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.747975349,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.809686488,0.83942986,1.00292227,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.736277461,0,0,3.789021969,0,0,0,0,0,0,0,0,14,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,FALSE
4,844220,0,0,0,0,0.473627746,0,0,1,1,1,0,0,0,0,0,0,0,0,4.240591285,0.079754199,0,0.088868473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.35405731,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,-8.315706185,0,0,0,0,0,0,0,0,1,15.30310059,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,3,2084,1,0,0,0,0,0.012264151,0,0,0,0,0,0,0,0,0,0,1,0.473627746,0,0,3.789021969,0,0,0.947255492,0,0,0,0,0,0,0,0,0,0,0,0,0,1.573596438,0,28.28427125,29.85786769,1.95E-04,2.158052444,2.158052444,0,2.973276377,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,FALSE
5,844220,0,0,0,0,0.947255492,0,0,1,1,1,0,0,0.947255492,0.947255492,0,0.947255492,0.947255492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.867866516,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.741833343,0.8854067,0.957391146,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.736277461,0,0,3.789021969,0,0,0,0,0,0,0,0,12,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,FALSE
6,844220,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.240591285,0.148255483,0,0.165198051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-8.147576087,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.789021969,0,0,0.947255492,0,0,0,0,0,0,0,0,0,0,0,0,0,1.830842697,0,25.81988897,27.65073167,0.001065974,3.340200305,3.340200305,0,3.270604014,0,0,0,3.66E-05,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,FALSE
7,844220,0,0,0,0,0,0.947255492,0,1,0,0,0,0,0,0,0,0,0,0,4.240591285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.867067814,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-8.838524481,0,0,0,0,1,19.15304947,0,0,0,1,0,0,0,0,0,0,0.960960716,1.090916795,1.102967933,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1744,632,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.947255492,0,3.789021969,0,0,0.947255492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.02821933,11.02821933,0,0,0,0,1.189310551,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,FALSE
8,844220,0,0,0,0,0,0.947255492,0,1,0,0,0,0,0,0,0,0,0,0,4.240591285,0.148255483,0,0.165198051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-8.147576087,0,0,0,0,0,0,0,0,1,0,0,0,0.947255492,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.947255492,0.947255492,0,3.789021969,0,0,0.947255492,0,0,0,0,0,0,0,0,0,0,11.30354713,0,0,1.830842697,0,21.51657415,23.34741684,0.001065974,3.340200305,3.340200305,0,3.270604014,0,0,0,3.66E-05,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,FALSE
9,844220,0,0,0,0,0,0.857040683,0,1,1,1,0,0,0,0,0,0,0,0,0.09197131,0.079754199,0,0.088868473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.117489338,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-8.624292635,0,0,0,0,1,8.800188065,0,0,0,1,0,0,0,0,0,0,1.068784423,1.219951045,1.258161948,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,11,0,0,0,0,0.013978495,0,0,0,0,0,0,0,0,0,0,1,0,0.857040683,0,3.789021969,0,0,0.947255492,0,0,0,0,0,0,0,0,0,0,0,0,0,1.474328053,0,28.28427125,29.7585993,8.43E-05,2.158052444,2.158052444,0,4.910661626,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,FALSE
10,844220,0,0,0,0,0,0.947255492,0,1,0,0,0,0,0,0,0,0,0,0,4.240591285,0.148255483,0,0.165198051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.28131104,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,-8.147576087,0,0,0,0,0,0,0,0,1,8.734424591,0,0,0.947255492,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.014285714,0,0,0,0,0,0,0,0,0,0,1,0.947255492,0.947255492,0,3.789021969,0,0,0.947255492,0,0,0,0,0,0,0,0,0,0,12.15664503,0,0,1.830842697,0,21.51657415,23.34741684,0.001065974,3.340200305,3.340200305,0,3.270604014,0,0,0,7.33E-05,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,FALSE
